model,metric,time,mean,ci_low,ci_high
isotropic,mean_disp,37.0,13.710086132520361,12.917808485111085,14.502363779929638
isotropic,mean_disp,38.0,13.965587486380807,13.108477961501835,14.822697011259779
isotropic,mean_disp,39.0,14.063410774590082,13.267497129932064,14.8593244192481
isotropic,mean_disp,40.0,14.138660352059583,13.311458304933229,14.965862399185937
isotropic,mean_disp,41.0,14.202935563252224,13.388793642126318,15.01707748437813
isotropic,mean_disp,42.0,14.786891394472766,14.02609007818732,15.547692710758213
isotropic,mean_disp,43.0,15.099576756084439,14.258788437901991,15.940365074266886
isotropic,mean_disp,44.0,14.771693656716515,13.922933413602205,15.620453899830824
isotropic,mean_disp,45.0,15.085246558037083,14.227147160629132,15.943345955445034
isotropic,mean_disp,46.0,15.19750649184718,14.348125085698978,16.046887897995383
isotropic,mean_disp,47.0,15.262206894102007,14.397120247607411,16.127293540596604
isotropic,mean_disp,48.0,15.137879882065999,14.26024731323949,16.01551245089251
isotropic,mean_disp,49.0,15.30819217238007,14.430147208469256,16.186237136290885
isotropic,mean_disp,50.0,15.525970188060404,14.635925411658722,16.416014964462086
isotropic,mean_disp,51.0,15.675408146215856,14.765916292832808,16.584899999598907
isotropic,mean_disp,52.0,15.709405796488404,14.840719275732635,16.578092317244174
isotropic,mean_disp,53.0,16.24540702766348,15.366802642775346,17.12401141255161
isotropic,mean_disp,54.0,16.374961265376573,15.502531259571612,17.247391271181534
isotropic,mean_disp,55.0,16.50610298546289,15.623723443659859,17.388482527265918
isotropic,mean_disp,56.0,16.743781723677124,15.853735792939686,17.633827654414564
isotropic,mean_disp,57.0,16.773843197860064,15.863210246770004,17.684476148950125
isotropic,mean_disp,58.0,16.600100226649573,15.677908140635395,17.52229231266375
isotropic,mean_disp,59.0,16.870190395378973,16.0092497861549,17.731131004603046
isotropic,mean_disp,60.0,17.105427260791924,16.246015153740945,17.964839367842902
isotropic,mean_disp,61.0,17.049568794741443,16.176834010176936,17.92230357930595
isotropic,mean_disp,62.0,17.367483835334333,16.463073069062695,18.271894601605972
isotropic,mean_disp,63.0,17.31398839138094,16.423562200736455,18.20441458202542
isotropic,mean_disp,64.0,17.347576615210674,16.451901806108733,18.243251424312614
isotropic,mean_disp,65.0,17.659786995266536,16.745482190997315,18.574091799535758
isotropic,mean_disp,66.0,17.59113333582161,16.688847755017655,18.493418916625565
isotropic,mean_disp,67.0,17.875918486625878,16.961237088105346,18.79059988514641
isotropic,mean_disp,68.0,18.019692514551963,17.12590611497348,18.913478914130447
isotropic,mean_disp,69.0,17.94147772950967,17.087860644921683,18.79509481409766
isotropic,mean_disp,70.0,18.438996108845373,17.57304139745749,19.304950820233255
isotropic,mean_disp,71.0,18.568531082217806,17.708510016279522,19.42855214815609
isotropic,mean_disp,72.0,18.668346883733328,17.805211694762455,19.5314820727042
isotropic,mean_disp,73.0,18.904290770265938,18.007593337515083,19.800988203016793
isotropic,mean_disp,74.0,18.886645242076664,18.020607011822214,19.752683472331114
isotropic,mean_disp,75.0,19.114812000108564,18.24316065449941,19.98646334571772
isotropic,mean_disp,76.0,19.21814348908423,18.330365951591848,20.105921026576613
isotropic,mean_disp,77.0,19.48318146002844,18.60253083604571,20.36383208401117
isotropic,mean_disp,78.0,19.4009077571888,18.51918853262627,20.28262698175133
isotropic,mean_disp,79.0,19.636183108459626,18.775640035105276,20.496726181813976
isotropic,mean_disp,80.0,19.615337550121254,18.692763206168525,20.537911894073982
isotropic,mean_disp,81.0,19.978873535666064,19.106260431745383,20.851486639586746
isotropic,mean_disp,82.0,20.117994094425526,19.226359501942852,21.0096286869082
isotropic,mean_disp,83.0,20.128864397109993,19.251804810217198,21.005923984002788
isotropic,mean_disp,84.0,20.20015685865808,19.225399001430617,21.174914715885542
isotropic,mean_disp,85.0,20.314044282215505,19.36989319672833,21.25819536770268
isotropic,mean_disp,86.0,20.586697929363364,19.592457216765474,21.580938641961254
isotropic,mean_disp,87.0,20.723771150297075,19.753406078969842,21.69413622162431
isotropic,mean_disp,88.0,20.90018095236026,19.942194113265778,21.85816779145474
isotropic,mean_disp,89.0,21.005479478920915,20.055352287756296,21.955606670085533
isotropic,mean_disp,90.0,21.13686276610492,20.18819440674451,22.085531125465327
isotropic,mean_disp,91.0,20.983431977928007,20.038161619972765,21.928702335883248
isotropic,mean_disp,92.0,21.17638751813857,20.243804369215937,22.1089706670612
isotropic,mean_disp,93.0,21.58422471823505,20.66855914287933,22.499890293590767
isotropic,mean_disp,94.0,21.42949253553966,20.56153541046108,22.297449660618238
isotropic,mean_disp,95.0,21.91470407552665,21.00648145009623,22.82292670095707
isotropic,mean_disp,96.0,22.125276136709978,21.261853683164023,22.988698590255932
isotropic,mean_disp,97.0,22.102147861826506,21.200260941564405,23.004034782088606
isotropic,mean_disp,98.0,22.438472590966075,21.517302351097825,23.359642830834325
isotropic,mean_disp,99.0,22.349698189807977,21.41950297616849,23.279893403447463
isotropic,mean_disp,100.0,22.51442181850599,21.651923625996428,23.376920011015553
isotropic,mean_disp,101.0,22.769127458332424,21.88159224668631,23.656662669978537
isotropic,mean_disp,102.0,22.890950745036704,22.050060343158606,23.731841146914803
isotropic,mean_disp,103.0,23.15283400258808,22.184515648764044,24.121152356412114
isotropic,mean_disp,104.0,23.07460625418162,22.079353629742602,24.06985887862064
isotropic,mean_disp,105.0,23.220231306370238,22.232989483462628,24.207473129277847
isotropic,mean_disp,106.0,23.220759221226267,22.24679031004598,24.194728132406553
isotropic,mean_disp,107.0,23.205475686533934,22.22062531151288,24.190326061554988
isotropic,mean_disp,108.0,23.31022428561568,22.377770912893276,24.24267765833808
isotropic,mean_disp,109.0,23.4330375942603,22.485277858819813,24.380797329700783
isotropic,mean_disp,110.0,23.721955976221672,22.777551460295857,24.666360492147486
isotropic,mean_disp,111.0,23.555682351451715,22.581073382192567,24.530291320710862
isotropic,mean_disp,112.0,23.727479849242513,22.761397565644913,24.693562132840114
isotropic,mean_disp,113.0,23.580895484986787,22.612059582579413,24.54973138739416
isotropic,mean_disp,114.0,24.033160741390788,23.076632723526963,24.989688759254612
isotropic,mean_disp,115.0,24.283083045773974,23.341665085582243,25.224501005965706
isotropic,mean_disp,116.0,24.49532736544768,23.499293028815075,25.491361702080283
isotropic,mean_disp,117.0,24.372285384451224,23.41014489079721,25.33442587810524
isotropic,mean_disp,118.0,24.543638758262095,23.530838251792872,25.556439264731317
isotropic,mean_disp,119.0,24.74816774578449,23.79485608051415,25.701479411054827
isotropic,mean_disp,120.0,24.92075908261547,23.986049551644978,25.85546861358596
isotropic,mean_disp,121.0,24.78047812758689,23.80053389684433,25.76042235832945
isotropic,mean_disp,122.0,25.03450587528261,24.036688403445876,26.03232334711934
isotropic,mean_disp,123.0,24.98683699015614,24.03551812812563,25.938155852186647
isotropic,mean_disp,124.0,24.921633537666718,23.9011703300312,25.942096745302237
isotropic,mean_disp,125.0,24.953974242383374,23.989723011112357,25.918225473654392
isotropic,mean_disp,126.0,24.973660743010633,23.971714411821594,25.975607074199672
isotropic,mean_disp,127.0,25.15234113939294,24.155410907559713,26.14927137122617
isotropic,mean_disp,128.0,25.217397389647182,24.211106706287207,26.223688073007157
isotropic,mean_disp,129.0,25.198328892015414,24.239980084626993,26.156677699403836
isotropic,mean_disp,130.0,25.186445322918324,24.17873782587087,26.19415281996578
isotropic,mean_disp,131.0,25.34614337246465,24.372764589124955,26.319522155804343
isotropic,mean_disp,132.0,25.56162424962255,24.574405850065833,26.548842649179267
isotropic,mean_disp,133.0,25.546203050536228,24.52222845879173,26.570177642280726
isotropic,mean_disp,134.0,25.752714627503494,24.693646798894797,26.81178245611219
isotropic,mean_disp,135.0,25.696402766900082,24.672554532567588,26.720251001232576
isotropic,mean_disp,136.0,25.939535890789944,24.936694553207673,26.942377228372216
isotropic,mean_disp,137.0,26.042852588012053,25.02606542279594,27.059639753228165
isotropic,mean_disp,138.0,26.07114581966031,25.03678760528456,27.10550403403606
isotropic,mean_disp,139.0,26.286978743994446,25.249297003940914,27.32466048404798
isotropic,mean_disp,140.0,26.50630934929529,25.451040231995346,27.561578466595233
isotropic,mean_disp,141.0,26.60137116478763,25.534319861563876,27.668422468011382
isotropic,mean_disp,142.0,26.51367254139509,25.46176073349894,27.565584349291235
isotropic,mean_disp,143.0,26.76223699645211,25.706213288170797,27.818260704733422
isotropic,mean_disp,144.0,27.021693326310352,25.983443313724933,28.05994333889577
isotropic,mean_disp,145.0,26.916738507057797,25.820106424745198,28.013370589370396
persistent 0.25,mean_disp,0.0,0.0,0.0,0.0
persistent 0.25,mean_disp,1.0,3.2111829208489833,2.8549624114085943,3.5674034302893722
persistent 0.25,mean_disp,2.0,5.374167039451069,4.929390260026628,5.81894381887551
persistent 0.25,mean_disp,3.0,7.791795812391597,7.250960959867014,8.33263066491618
persistent 0.25,mean_disp,4.0,9.81760870657493,9.171074116951178,10.464143296198682
persistent 0.25,mean_disp,5.0,11.719015127052385,11.017393920916245,12.420636333188526
persistent 0.25,mean_disp,6.0,13.847782239603095,13.041463216866196,14.654101262339994
persistent 0.25,mean_disp,7.0,16.230709422256723,15.372150097122292,17.089268747391156
persistent 0.25,mean_disp,8.0,18.05966844031456,17.14146129239898,18.97787558823014
persistent 0.25,mean_disp,9.0,20.520921702913245,19.58660103829129,21.455242367535202
persistent 0.25,mean_disp,10.0,22.57023088073674,21.568759430078337,23.571702331395144
persistent 0.25,mean_disp,11.0,24.631019568976924,23.67061286239184,25.591426275562007
persistent 0.25,mean_disp,12.0,26.79103303702781,25.799691553050963,27.782374521004655
persistent 0.25,mean_disp,13.0,28.659419432993108,27.658453282739085,29.66038558324713
persistent 0.25,mean_disp,14.0,30.932388205035803,29.842186700501298,32.02258970957031
persistent 0.25,mean_disp,15.0,33.054822050651545,31.892520446710442,34.21712365459265
persistent 0.25,mean_disp,16.0,34.868933077148654,33.648595173655885,36.08927098064142
persistent 0.25,mean_disp,17.0,36.9404050537934,35.73232520413743,38.148484903449365
persistent 0.25,mean_disp,18.0,38.68938681685207,37.427282052534345,39.9514915811698
persistent 0.25,mean_disp,19.0,40.619341390509426,39.382755416412785,41.85592736460607
persistent 0.25,mean_disp,20.0,42.47607246562694,41.23051082631527,43.721634104938616
persistent 0.25,mean_disp,21.0,44.44828245983387,43.11731047040404,45.779254449263696
persistent 0.25,mean_disp,22.0,46.24910018948023,44.931347304244355,47.56685307471611
persistent 0.25,mean_disp,23.0,48.09951210891988,46.779558236709235,49.41946598113053
persistent 0.25,mean_disp,24.0,49.981525941839536,48.59417016727329,51.36888171640578
persistent 0.25,mean_disp,25.0,51.739035918401484,50.31145642180485,53.16661541499812
persistent 0.25,mean_disp,26.0,53.138477940734404,51.702226740658844,54.574729140809964
persistent 0.25,mean_disp,27.0,54.989119076465876,53.44342439868778,56.53481375424397
persistent 0.25,mean_disp,28.0,56.67872080295665,55.07051754442386,58.28692406148944
persistent 0.25,mean_disp,29.0,58.802464504946236,57.1810804366262,60.42384857326627
persistent 0.25,mean_disp,30.0,60.49322644711584,58.83279004725298,62.1536628469787
persistent 0.25,mean_disp,31.0,62.19643240440716,60.494971607646924,63.8978932011674
persistent 0.25,mean_disp,32.0,63.964189016332405,62.205954307506,65.72242372515882
persistent 0.25,mean_disp,33.0,65.13059968659076,63.39651567145029,66.86468370173122
persistent 0.25,mean_disp,34.0,67.04905527889719,65.32416137197792,68.77394918581645
persistent 0.25,mean_disp,35.0,68.45805536159574,66.77063001085423,70.14548071233725
persistent 0.25,mean_disp,36.0,69.96947795106767,68.27156009174148,71.66739581039387
persistent 0.25,mean_disp,37.0,71.51305245947887,69.88418652686707,73.14191839209067
persistent 0.25,mean_disp,38.0,72.72096795717195,71.0250817644746,74.4168541498693
persistent 0.25,mean_disp,39.0,74.16285351506278,72.5121447861908,75.81356224393475
persistent 0.25,mean_disp,40.0,76.07953796741717,74.37648505709078,77.78259087774356
persistent 0.25,mean_disp,41.0,77.35237931481764,75.69977291356483,79.00498571607045
persistent 0.25,mean_disp,42.0,78.65172454620155,77.05585602182819,80.24759307057491
persistent 0.25,mean_disp,43.0,80.10964259404867,78.44474023849706,81.77454494960027
persistent 0.25,mean_disp,44.0,81.29645239458775,79.55643362877181,83.03647116040368
persistent 0.25,mean_disp,45.0,82.76048191934451,81.0498275454106,84.47113629327843
persistent 0.25,mean_disp,46.0,84.16044661115373,82.36159294251281,85.95930027979465
persistent 0.25,mean_disp,47.0,85.65398040606999,83.84650362548524,87.46145718665474
persistent 0.25,mean_disp,48.0,86.86578853002513,85.04909751294002,88.68247954711023
persistent 0.25,mean_disp,49.0,88.20806269185934,86.36728881821034,90.04883656550834
persistent 0.25,mean_disp,50.0,89.4889781823169,87.60820529534726,91.36975106928654
persistent 0.25,mean_disp,51.0,90.54038191712098,88.59940818828505,92.48135564595691
persistent 0.25,mean_disp,52.0,92.28231547391873,90.31385049917017,94.25078044866729
persistent 0.25,mean_disp,53.0,93.81771221717112,91.80187015808367,95.83355427625857
persistent 0.25,mean_disp,54.0,95.08024964852879,93.01068434531395,97.14981495174364
persistent 0.25,mean_disp,55.0,96.28282448007666,94.14570933659655,98.41993962355676
persistent 0.25,mean_disp,56.0,97.59000217566853,95.3789568851483,99.80104746618876
persistent 0.25,mean_disp,57.0,98.86195248464024,96.68177714482187,101.04212782445862
persistent 0.25,mean_disp,58.0,100.33659325515387,98.07190194477043,102.60128456553731
persistent 0.25,mean_disp,59.0,101.67176609773152,99.37910724497752,103.96442495048552
persistent 0.25,mean_disp,60.0,103.05785663404944,100.79846904322164,105.31724422487724
persistent 0.25,mean_disp,61.0,104.03241973448804,101.78088948637192,106.28394998260417
persistent 0.25,mean_disp,62.0,105.4937331870497,103.2260153389756,107.7614510351238
persistent 0.25,mean_disp,63.0,106.76813386620819,104.49214862152058,109.04411911089579
persistent 0.25,mean_disp,64.0,107.53404799320319,105.26392749787423,109.80416848853214
persistent 0.25,mean_disp,65.0,108.55674011187938,106.28827643997576,110.825203783783
persistent 0.25,mean_disp,66.0,109.66660600115962,107.32607416373577,112.00713783858347
persistent 0.25,mean_disp,67.0,110.50090912669201,108.17375002048112,112.8280682329029
persistent 0.25,mean_disp,68.0,111.30603895361286,108.9904700280493,113.62160787917641
persistent 0.25,mean_disp,69.0,112.66376502334974,110.31043702547036,115.01709302122912
persistent 0.25,mean_disp,70.0,113.66245999567082,111.29214851802874,116.03277147331289
persistent 0.25,mean_disp,71.0,114.53213327419263,112.23185641478558,116.83241013359968
persistent 0.25,mean_disp,72.0,115.35804972545824,113.114535031037,117.6015644198795
persistent 0.25,mean_disp,73.0,116.3288886267441,114.08909155383172,118.56868569965648
persistent 0.25,mean_disp,74.0,117.18687222672186,114.94605000462015,119.42769444882357
persistent 0.25,mean_disp,75.0,118.19101695073117,115.95003540071737,120.43199850074497
persistent 0.25,mean_disp,76.0,119.67404973730982,117.44414063617288,121.90395883844675
persistent 0.25,mean_disp,77.0,121.01849893919193,118.6810910779588,123.35590680042506
persistent 0.25,mean_disp,78.0,121.9727034709,119.65178355545663,124.29362338634337
persistent 0.25,mean_disp,79.0,122.8674997447196,120.40957218027987,125.32542730915932
persistent 0.25,mean_disp,80.0,123.9091554252859,121.33076185442808,126.48754899614373
persistent 0.25,mean_disp,81.0,124.47605105874605,121.83080298925131,127.12129912824079
persistent 0.25,mean_disp,82.0,125.42174486647909,122.8038410206054,128.03964871235277
persistent 0.25,mean_disp,83.0,126.47483091102187,123.84686246749985,129.1027993545439
persistent 0.25,mean_disp,84.0,127.41566573610224,124.77038123647698,130.06095023572752
persistent 0.25,mean_disp,85.0,127.90882332260236,125.25162329742268,130.56602334778205
persistent 0.25,mean_disp,86.0,128.90148658951625,126.21093001992729,131.5920431591052
persistent 0.25,mean_disp,87.0,130.06334315165003,127.33867808821853,132.78800821508153
persistent 0.25,mean_disp,88.0,130.99758773683038,128.26790853145346,133.7272669422073
persistent 0.25,mean_disp,89.0,131.9631816124313,129.24313159372724,134.68323163113536
persistent 0.25,mean_disp,90.0,133.21579087247235,130.41950871040206,136.01207303454265
persistent 0.25,mean_disp,91.0,134.16482821426197,131.42360893161162,136.90604749691232
persistent 0.25,mean_disp,92.0,135.5020637432541,132.79196677545193,138.21216071105627
persistent 0.25,mean_disp,93.0,136.37517420574306,133.67345076756695,139.07689764391918
persistent 0.25,mean_disp,94.0,137.47044149240537,134.71617105721913,140.2247119275916
persistent 0.25,mean_disp,95.0,137.97900796323634,135.2375067504633,140.7205091760094
persistent 0.25,mean_disp,96.0,138.9151802635921,136.22997258158907,141.60038794559514
persistent 0.25,mean_disp,97.0,139.328863794931,136.63992046781337,142.01780712204865
persistent 0.25,mean_disp,98.0,139.7609751080785,137.13937464335163,142.38257557280537
persistent 0.25,mean_disp,99.0,140.41220870636266,137.78564071916725,143.03877669355808
persistent 0.25,mean_disp,100.0,141.25217525866762,138.5912379362713,143.91311258106393
persistent 0.25,mean_disp,101.0,141.84082240879326,139.16572829239277,144.51591652519375
persistent 0.25,mean_disp,102.0,142.94153051793043,140.26577974319486,145.617281292666
persistent 0.25,mean_disp,103.0,143.81756608417254,141.19626721996056,146.43886494838452
persistent 0.25,mean_disp,104.0,144.67553448771017,142.0711811126084,147.27988786281193
persistent 0.25,mean_disp,105.0,145.48604904531084,142.81410112317533,148.15799696744634
persistent 0.25,mean_disp,106.0,146.2516619847105,143.51182738308918,148.9914965863318
persistent 0.25,mean_disp,107.0,146.9767916653157,144.13082896869156,149.82275436193981
persistent 0.25,mean_disp,108.0,147.69314210793752,144.77980561308982,150.60647860278522
persistent 0.25,mean_disp,109.0,148.7058132986889,145.7874595601486,151.6241670372292
persistent 0.25,mean_disp,110.0,149.54839345671965,146.68091717625106,152.41586973718825
persistent 0.25,mean_disp,111.0,149.9149507535698,146.95359057065792,152.87631093648167
persistent 0.25,mean_disp,112.0,151.1101687693492,148.1397989923154,154.080538546383
persistent 0.25,mean_disp,113.0,151.90099922370834,148.92130599001507,154.8806924574016
persistent 0.25,mean_disp,114.0,152.72121510907115,149.7471686807306,155.6952615374117
persistent 0.25,mean_disp,115.0,153.7658855765999,150.76767953606105,156.76409161713877
persistent 0.25,mean_disp,116.0,154.702149569806,151.61765536848867,157.78664377112335
persistent 0.25,mean_disp,117.0,155.54878544708558,152.4132884248805,158.68428246929065
persistent 0.25,mean_disp,118.0,156.62729675739828,153.48435177230246,159.7702417424941
persistent 0.25,mean_disp,119.0,156.87800653648867,153.67160684706923,160.0844062259081
persistent 0.25,mean_disp,120.0,157.67274645319296,154.4530610351527,160.8924318712332
persistent 0.25,mean_disp,121.0,158.35668726097282,155.04773080755334,161.6656437143923
persistent 0.25,mean_disp,122.0,159.11893748413246,155.77585147248476,162.46202349578016
persistent 0.25,mean_disp,123.0,159.30954688445038,155.97352035539637,162.6455734135044
persistent 0.25,mean_disp,124.0,160.5041978133856,157.1483566450634,163.8600389817078
persistent 0.25,mean_disp,125.0,160.9852141480174,157.58882343667048,164.38160485936433
persistent 0.25,mean_disp,126.0,161.88821225469766,158.55325218982665,165.22317231956868
persistent 0.25,mean_disp,127.0,162.98334294944863,159.6346583220675,166.33202757682974
persistent 0.25,mean_disp,128.0,164.07028699103208,160.71530809960217,167.42526588246199
persistent 0.25,mean_disp,129.0,164.23933833420895,160.94966644948352,167.5290102189344
persistent 0.25,mean_disp,130.0,164.72765068007328,161.40812030580244,168.04718105434412
persistent 0.25,mean_disp,131.0,165.63456152228844,162.26076519790925,169.00835784666762
persistent 0.25,mean_disp,132.0,166.01880645144752,162.57617117623442,169.4614417266606
persistent 0.25,mean_disp,133.0,166.83146635995465,163.41374208504814,170.24919063486115
persistent 0.25,mean_disp,134.0,167.40823317614823,163.9697263418266,170.84674001046986
persistent 0.25,mean_disp,135.0,168.14214336543367,164.68610836653394,171.5981783643334
persistent 0.25,mean_disp,136.0,168.2772168886379,164.74107922412725,171.81335455314854
persistent 0.25,mean_disp,137.0,168.93392165850423,165.4277634758567,172.44007984115177
persistent 0.25,mean_disp,138.0,169.40413052602577,165.93422216857815,172.8740388834734
persistent 0.25,mean_disp,139.0,170.73991153881502,167.30951047665872,174.17031260097133
persistent 0.25,mean_disp,140.0,171.54237338642383,168.14884243566868,174.93590433717898
persistent 0.25,mean_disp,141.0,172.1940252830288,168.74672168593656,175.64132888012102
persistent 0.25,mean_disp,142.0,173.11123928575904,169.5476595473795,176.67481902413857
persistent 0.25,mean_disp,143.0,173.23737674650195,169.75421440533157,176.72053908767234
persistent 0.25,mean_disp,144.0,173.5356592847081,170.03713836026427,177.0341802091519
persistent 0.25,mean_disp,145.0,174.34680090964295,170.78393375476918,177.90966806451672
persistent 0.75,mean_disp,0.0,0.0,0.0,0.0
persistent 0.75,mean_disp,1.0,3.289101182738893,2.9671322545788783,3.6110701108989076
persistent 0.75,mean_disp,2.0,5.102412697694671,4.682647070359762,5.52217832502958
persistent 0.75,mean_disp,3.0,6.870443685757205,6.3797765239184745,7.361110847595935
persistent 0.75,mean_disp,4.0,8.581745641141175,8.02084224053292,9.142649041749431
persistent 0.75,mean_disp,5.0,9.990579415900935,9.36980792360355,10.61135090819832
persistent 0.75,mean_disp,6.0,11.313832219100949,10.721724533250061,11.905939904951836
persistent 0.75,mean_disp,7.0,12.47659879428213,11.839204707575382,13.11399288098888
persistent 0.75,mean_disp,8.0,13.82828761460158,13.134536291519915,14.522038937683245
persistent 0.75,mean_disp,9.0,15.08289159166029,14.288196518475791,15.87758666484479
persistent 0.75,mean_disp,10.0,16.131908981256974,15.30683130563403,16.956986656879916
persistent 0.75,mean_disp,11.0,17.212254000729587,16.385662516873744,18.03884548458543
persistent 0.75,mean_disp,12.0,18.220201502754925,17.364428028419383,19.075974977090468
persistent 0.75,mean_disp,13.0,19.429760340941915,18.55523748800576,20.30428319387807
persistent 0.75,mean_disp,14.0,20.32828373824368,19.43444954899858,21.22211792748878
persistent 0.75,mean_disp,15.0,20.92800102495876,20.017689657111898,21.838312392805623
persistent 0.75,mean_disp,16.0,22.026301692696197,21.10709760975663,22.945505775635766
persistent 0.75,mean_disp,17.0,22.858006376973826,21.854206749892604,23.861806004055047
persistent 0.75,mean_disp,18.0,23.310322003770512,22.209432355952757,24.411211651588268
persistent 0.75,mean_disp,19.0,23.83664022359886,22.752738649329512,24.920541797868207
persistent 0.75,mean_disp,20.0,24.677838294741854,23.59034139544814,25.76533519403557
persistent 0.75,mean_disp,21.0,25.204053245910067,24.102098811389716,26.30600768043042
persistent 0.75,mean_disp,22.0,26.184221551590067,25.069332635545493,27.29911046763464
persistent 0.75,mean_disp,23.0,26.816018628590953,25.682182946752846,27.94985431042906
persistent 0.75,mean_disp,24.0,27.472773855875634,26.350063110413853,28.595484601337414
persistent 0.75,mean_disp,25.0,27.93437780094549,26.7599347657904,29.10882083610058
persistent 0.75,mean_disp,26.0,28.745772494676103,27.530093059762216,29.96145192958999
persistent 0.75,mean_disp,27.0,29.10191352353543,27.91819208041138,30.28563496665948
persistent 0.75,mean_disp,28.0,29.904563260723393,28.73879026564544,31.070336255801344
persistent 0.75,mean_disp,29.0,30.322725221706563,29.166674870506213,31.478775572906912
persistent 0.75,mean_disp,30.0,31.226709483244168,30.06022566290994,32.3931933035784
persistent 0.75,mean_disp,31.0,32.06029340834913,30.895820300448904,33.22476651624936
persistent 0.75,mean_disp,32.0,32.61653499091206,31.4552922414311,33.77777774039301
persistent 0.75,mean_disp,33.0,32.71331398134299,31.508346268373508,33.918281694312476
persistent 0.75,mean_disp,34.0,33.02428990674618,31.910834579742943,34.13774523374942
persistent 0.75,mean_disp,35.0,33.61773625580139,32.46582996767327,34.76964254392951
persistent 0.75,mean_disp,36.0,34.12437918650246,32.94253610246015,35.306222270544765
persistent 0.75,mean_disp,37.0,34.57042768054268,33.34111978143297,35.799735579652385
persistent 0.75,mean_disp,38.0,35.18368923914469,33.94787904606954,36.419499432219844
persistent 0.75,mean_disp,39.0,35.61877620356029,34.42699344085056,36.810558966270015
persistent 0.75,mean_disp,40.0,36.058395679560846,34.81795532563669,37.298836033485
persistent 0.75,mean_disp,41.0,36.588868200361624,35.271151026348754,37.906585374374494
persistent 0.75,mean_disp,42.0,36.73341049629559,35.40720156958627,38.05961942300491
persistent 0.75,mean_disp,43.0,37.16742930182468,35.835884281902274,38.49897432174709
persistent 0.75,mean_disp,44.0,37.80888181947191,36.45755553794533,39.16020810099848
persistent 0.75,mean_disp,45.0,37.9395768558464,36.60744047556254,39.27171323613025
persistent 0.75,mean_disp,46.0,38.36385022391525,37.01286392694155,39.71483652088895
persistent 0.75,mean_disp,47.0,38.75306286245142,37.45881511941875,40.04731060548409
persistent 0.75,mean_disp,48.0,38.85167434048662,37.54507537597886,40.158273304994374
persistent 0.75,mean_disp,49.0,39.28756028137763,37.97482995009772,40.60029061265754
persistent 0.75,mean_disp,50.0,39.95107813996719,38.64837931305287,41.2537769668815
persistent 0.75,mean_disp,51.0,40.477188768793724,39.15797204569017,41.796405491897275
persistent 0.75,mean_disp,52.0,40.93123204092512,39.63822671400937,42.224237367840864
persistent 0.75,mean_disp,53.0,41.206080591895926,39.95590713567302,42.45625404811883
persistent 0.75,mean_disp,54.0,41.67678333216801,40.40494142311383,42.94862524122218
persistent 0.75,mean_disp,55.0,42.42970837379008,41.09645214817193,43.76296459940823
persistent 0.75,mean_disp,56.0,42.61328346489572,41.286981334286935,43.93958559550451
persistent 0.75,mean_disp,57.0,43.2612687976896,41.923430758108076,44.59910683727113
persistent 0.75,mean_disp,58.0,43.51912176683293,42.15667448421729,44.88156904944857
persistent 0.75,mean_disp,59.0,43.88503553689229,42.49959312180078,45.2704779519838
persistent 0.75,mean_disp,60.0,44.16077007714489,42.733731462245906,45.58780869204387
persistent 0.75,mean_disp,61.0,44.55313479697946,43.11107524343087,45.995194350528045
persistent 0.75,mean_disp,62.0,44.77319380606258,43.33763914345433,46.20874846867083
persistent 0.75,mean_disp,63.0,44.853122884819506,43.36411887035806,46.34212689928095
persistent 0.75,mean_disp,64.0,45.09723671537557,43.660628902773524,46.53384452797762
persistent 0.75,mean_disp,65.0,45.05216324227403,43.599547305908956,46.5047791786391
persistent 0.75,mean_disp,66.0,45.14937860195304,43.7762611334934,46.52249607041268
persistent 0.75,mean_disp,67.0,45.4307263079223,44.06843199053553,46.79302062530907
persistent 0.75,mean_disp,68.0,45.81944564016815,44.374334658000656,47.26455662233564
persistent 0.75,mean_disp,69.0,46.00936089023942,44.54170625082319,47.47701552965565
persistent 0.75,mean_disp,70.0,46.24054131980903,44.83240806006418,47.648674579553884
persistent 0.75,mean_disp,71.0,46.1529947227959,44.74261096705941,47.56337847853239
persistent 0.75,mean_disp,72.0,46.42334588629082,44.975128409983526,47.87156336259811
persistent 0.75,mean_disp,73.0,46.54560672693917,45.040044721510675,48.051168732367664
persistent 0.75,mean_disp,74.0,47.089736760253366,45.55431135298132,48.62516216752541
persistent 0.75,mean_disp,75.0,47.48762533926925,46.03091503434929,48.94433564418921
persistent 0.75,mean_disp,76.0,48.12061578674202,46.607067092897786,49.63416448058626
persistent 0.75,mean_disp,77.0,48.14531769332209,46.624607123572694,49.66602826307149
persistent 0.75,mean_disp,78.0,48.34387207662502,46.77177729930347,49.915966853946564
persistent 0.75,mean_disp,79.0,48.51188267547198,46.86892596855509,50.15483938238887
persistent 0.75,mean_disp,80.0,48.88369459355778,47.32800318683454,50.43938600028101
persistent 0.75,mean_disp,81.0,49.26649464229486,47.69447713273751,50.83851215185221
persistent 0.75,mean_disp,82.0,49.47517541520708,47.867659879851544,51.08269095056262
persistent 0.75,mean_disp,83.0,49.76329450014084,48.15900696074447,51.367582039537204
persistent 0.75,mean_disp,84.0,49.75043390801733,48.09961667383093,51.401251142203726
persistent 0.75,mean_disp,85.0,50.184081421950275,48.496456828288466,51.871706015612084
